Disease Name
"""Fatal infantile lactic acidosis with methylmalonic aciduria"""
"""Autosomal dominant spastic paraplegia type 37"""
"""Autosomal dominant spastic paraplegia type 38"""
"""Autosomal recessive spastic paraplegia type 35"""
"""Autosomal dominant spastic paraplegia type 42"""
"""22q11.2 duplication syndrome"""
"""Familial dysautonomia"""
"""Dysequilibrium syndrome"""
"""Prader-Willi syndrome due to paternal deletion of 15q11q13 type 1"""
"""Prader-Willi syndrome due to paternal deletion of 15q11q13 type 2"""
"""Central diabetes insipidus"""
"""Autosomal dominant non-syndromic intellectual disability"""
"""Acromelic frontonasal dysplasia"""
"""Schimke immuno-osseous dysplasia"""
"""Spondyloenchondrodysplasia"""
"""Cockayne syndrome"""
"""Coffin-Lowry syndrome"""
"""Cohen syndrome"""
"""Mitochondrial DNA depletion syndrome, encephalomyopathic form with methylmalonic aciduria"""
"""Early myoclonic encephalopathy"""
"""Rolandic epilepsy"""
"""Amelocerebrohypohidrotic syndrome"""
"""Progressive epilepsy-intellectual disability syndrome, Finnish type"""
"""Epilepsy-microcephaly-skeletal dysplasia syndrome"""
"""Benign familial neonatal epilepsy"""
"""Epilepsy-telangiectasia syndrome"""
"""Facial dysmorphism-macrocephaly-myopia-Dandy-Walker malformation syndrome"""
"""Congenital isolated ACTH deficiency"""
"""EAST syndrome"""
"""Adult-onset dystonia-parkinsonism"""
"""Cerebral autosomal recessive arteriopathy-subcortical infarcts-leukoencephalopathy"""
"""3-hydroxy-3-methylglutaric aciduria"""
"""Acrocardiofacial syndrome"""
"""Cowden syndrome"""
"""Gingival fibromatosis-hypertrichosis syndrome"""
"""Floating-Harbor syndrome"""
"""Flynn-Aird syndrome"""
"""Crigler-Najjar syndrome"""
"""Fryns syndrome"""
"""Galloway-Mowat syndrome"""
"""Gaucher disease-ophthalmoplegia-cardiovascular calcification syndrome"""
"""X-linked intellectual disability-epilepsy syndrome"""
"""Bilateral parasagittal parieto-occipital polymicrogyria"""
"""Glycogen storage disease due to hepatic glycogen synthase deficiency"""
"""Autosomal recessive spastic paraplegia type 18"""
"""Episodic ataxia type 6"""
"""Hall-Riggs syndrome"""
"""Hartnup disease"""
"""Cystathioninuria"""
"""Hennekam-Beemer syndrome"""
"""Hennekam syndrome"""
"""Hernández-Aguirre Negrete syndrome"""
"""Donnai-Barrow syndrome"""
"""Lissencephaly type 1 due to doublecortin gene mutation"""
"""Nodular neuronal heterotopia"""
"""Mowat-Wilson syndrome"""
"""Neuronal ceroid lipofuscinosis"""
"""Methylcobalamin deficiency type cblE"""
"""Mucopolysaccharidosis type 2, severe form"""
"""Mucopolysaccharidosis type 2, attenuated form"""
"""Hydrocephalus with stenosis of the aqueduct of Sylvius"""
"""Succinic semialdehyde dehydrogenase deficiency"""
"""Hyperlysinemia"""
"""Joubert syndrome with ocular defect"""
"""Joubert syndrome with renal defect"""
"""Maternal phenylketonuria"""
"""Familial cerebral cavernous malformation"""
"""Nephrogenic diabetes insipidus"""
"""Hypoparathyroidism-sensorineural deafness-renal disease syndrome"""
"""Familial isolated hypoparathyroidism"""
"""Familial isolated hypoparathyroidism due to agenesis of parathyroid gland"""
"""Pancreatic hypoplasia-diabetes-congenital heart disease syndrome"""
"""Oligomeganephronia"""
"""Ichthyosis-alopecia-eclabion-ectropion-intellectual disability syndrome"""
"""Carnitine palmitoyl transferase II deficiency, severe infantile form"""
"""Carnitine palmitoyl transferase II deficiency, neonatal form"""
"""CLN5 disease"""
"""Cardiac-valvular Ehlers-Danlos syndrome"""
"""Familial cerebral saccular aneurysm"""
"""Joubert syndrome with oculorenal defect"""
"""Sanjad-Sakati syndrome"""
"""Osteopenia-intellectual disability-sparse hair syndrome"""
"""KBG syndrome"""
"""Dubowitz syndrome"""
"""Lacrimoauriculodentodigital syndrome"""
"""Early-onset parkinsonism-intellectual disability syndrome"""
"""Choreoacanthocytosis"""
"""Pyruvate dehydrogenase E3 deficiency"""
"""Lowry-MacLean syndrome"""
"""Macrocephaly-spastic paraplegia-dysmorphism syndrome"""
"""RFT1-CDG"""
"""Hyperphosphatasia-intellectual disability syndrome"""
"""Citrullinemia type I"""
"""Citrullinemia type II"""
"""Retinal vasculopathy with cerebral leukoencephalopathy and systemic manifestations"""
"""Juvenile Huntington disease"""
"""Glutaryl-CoA dehydrogenase deficiency"""
"""Corpus callosum agenesis-abnormal genitalia syndrome"""
"""Polymicrogyria with optic nerve hypoplasia"""
"""AICA-ribosiduria"""
"""Micro syndrome"""
"""Autosomal dominant spastic ataxia type 1"""
"""CK syndrome"""
"""Microcephaly-cardiomyopathy syndrome"""
"""Autosomal recessive chorioretinopathy-microcephaly syndrome"""
"""Pontocerebellar hypoplasia type 2"""
"""Microcephaly-lymphedema-chorioretinopathy syndrome"""
"""Lethal infantile mitochondrial myopathy"""
"""Mitochondrial DNA depletion syndrome, myopathic form"""
"""Autosomal dominant progressive external ophthalmoplegia"""
"""Pyruvate dehydrogenase E1-beta deficiency"""
"""Pyruvate dehydrogenase E3-binding protein deficiency"""
"""Mitochondrial DNA-associated Leigh syndrome"""
"""Leigh syndrome with leukodystrophy"""
"""Leigh syndrome with nephrotic syndrome"""
"""Microphthalmia with linear skin defects syndrome"""
"""MOMO syndrome"""
"""Moyamoya disease"""
"""Laminin subunit alpha 2-related congenital muscular dystrophy"""
"""Spinal muscular atrophy-progressive myoclonic epilepsy syndrome"""
"""Mitochondrial myopathy-lactic acidosis-deafness syndrome"""
"""Methylmalonic acidemia with homocystinuria"""
"""Distal 22q11.2 microdeletion syndrome"""
"""Distal 22q11.2 microduplication syndrome"""
"""Nail-patella syndrome"""
"""Kleefstra syndrome"""
"""Infantile spasms-psychomotor retardation-progressive brain atrophy-basal ganglia disease syndrome"""
"""Hyperinsulinism due to HNF4A deficiency"""
"""Hyperinsulinism due to INSR deficiency"""
"""COG5-CDG"""
"""COG4-CDG"""
"""Progressive myoclonic epilepsy type 3"""
"""Microcephalic osteodysplastic primordial dwarfism types I and III"""
"""Microcephalic osteodysplastic primordial dwarfism type II"""
"""Multiple acyl-CoA dehydrogenase deficiency"""
"""Short chain acyl-CoA dehydrogenase deficiency"""
"""Vitamin B12-unresponsive methylmalonic acidemia"""
"""Oculodentodigital dysplasia"""
"""Congenital muscular dystrophy, Fukuyama type"""
"""Olivopontocerebellar atrophy-deafness syndrome"""
"""Bernard-Soulier syndrome"""
"""Orofaciodigital syndrome type 2"""
"""Orofaciodigital syndrome type 3"""
"""Orofaciodigital syndrome type 6"""
"""L1 syndrome"""
"""Behavioral variant of frontotemporal dementia"""
"""Hyperinsulinism due to UCP2 deficiency"""
"""Autosomal dominant hyperinsulinism due to SUR1 deficiency"""
"""Autosomal dominant hyperinsulinism due to Kir6.2 deficiency"""
"""Nasu-Hakola disease"""
"""ALG11-CDG"""
"""Microform holoprosencephaly"""
"""Pelizaeus-Merzbacher disease in female carriers"""
"""Recessive intellectual disability-motor dysfunction-multiple joint contractures syndrome"""
"""W syndrome"""
"""Multiple congenital anomalies-hypotonia-seizures syndrome"""
"""Severe intellectual disability and progressive spastic paraplegia"""
"""Syndromic recessive X-linked ichthyosis"""
"""Inherited Creutzfeldt-Jakob disease"""
"""Autosomal recessive spastic paraplegia type 11"""
"""PEHO syndrome"""
"""Tyrosinemia type 2"""
"""Xp22.13p22.2 duplication syndrome"""
"""Adult-onset autosomal recessive cerebellar ataxia"""
"""Childhood-onset autosomal recessive slowly progressive spinocerebellar ataxia"""
"""Pontocerebellar hypoplasia type 7"""
"""Phosphoserine aminotransferase deficiency, infantile/juvenile form"""
"""Perlman syndrome"""
"""Hypocalcemic vitamin D-dependent rickets"""
"""Autosomal recessive hypophosphatemic rickets"""
"""Early-onset epileptic encephalopathy and intellectual disability due to GRIN2A mutation"""
"""Combined malonic and methylmalonic acidemia"""
"""Pitt-Hopkins syndrome"""
"""Mevalonic aciduria"""
"""Oliver syndrome"""
"""Hypoinsulinemic hypoglycemia and body hemihypertrophy"""
"""Hypogonadotropic hypogonadism-severe microcephaly-sensorineural hearing loss-dysmorphism syndrome"""
"""Deficiency in anterior pituitary function-variable immunodeficiency syndrome"""
"""Prolactinoma"""
"""Leukocyte adhesion deficiency"""
"""Peroxisomal acyl-CoA oxidase deficiency"""
"""11p15.4 microduplication syndrome"""
"""X-linked acrogigantism"""
"""DDOST-CDG"""
"""Cortical dysgenesis with pontocerebellar hypoplasia due to TUBB3 mutation"""
"""Polymicrogyria due to TUBB2B mutation"""
"""Pyridoxine-dependent epilepsy"""
"""Ramon syndrome"""
"""Isolated biliary atresia"""
"""Intellectual disability-balding-patella luxation-acromicria syndrome"""
"""Blepharophimosis-intellectual disability syndrome, SBBYS type"""
"""Nicolaides-Baraitser syndrome"""
"""X-linked intellectual disability-seizures-psoriasis syndrome"""
"""X-linked intellectual disability-hypogonadism-ichthyosis-obesity-short stature syndrome"""
"""Benign familial infantile epilepsy"""
"""X-linked intellectual disability, Snyder type"""
"""FADD-related immunodeficiency"""
"""Juvenile myoclonic epilepsy"""
"""X-linked intellectual disability-psychosis-macroorchidism syndrome"""
"""Severe X-linked intellectual disability, Gustavson type"""
"""Atypical Rett syndrome"""
"""Sarcosinemia"""
"""Alpha-N-acetylgalactosaminidase deficiency"""
"""Early-onset spastic ataxia-myoclonic epilepsy-neuropathy syndrome"""
"""Xq12-q13.3 duplication syndrome"""
"""Severe Canavan disease"""
"""Mild Canavan disease"""
"""Sialuria"""
"""Infantile convulsions and choreoathetosis"""
"""Wiedemann-Steiner syndrome"""
"""Hereditary hyperekplexia"""
"""Autosomal dominant spastic paraplegia type 41"""
"""Hereditary sensory and autonomic neuropathy due to TECPR2 mutation"""
"""Autosomal recessive spastic paraplegia type 44"""
"""Isolated succinate-CoQ reductase deficiency"""
"""Fountain syndrome"""
"""Fabry disease"""
"""Renpenning syndrome"""
"""Autosomal recessive congenital cerebellar ataxia due to MGLUR1 deficiency"""
"""Early-onset Lafora body disease"""
"""X-linked intellectual disability-cardiomegaly-congestive heart failure syndrome"""
"""Hyperinsulinism due to HNF1A deficiency"""
"""ABeta amyloidosis, Italian type"""
"""ABeta amyloidosis, Arctic type"""
"""Cleft lip/palate-ectodermal dysplasia syndrome"""
"""Filippi syndrome"""
"""Autoimmune lymphoproliferative syndrome"""
"""Congenital muscular dystrophy with intellectual disability and severe epilepsy"""
"""Intellectual disability-craniofacial dysmorphism-cryptorchidism syndrome"""
"""Autosomal recessive frontotemporal pachygyria"""
"""Isovaleric acidemia"""
"""DNM1L-related encephalopathy due to mitochondrial and peroxisomal fission defect"""
"""Dravet syndrome"""
"""Thyrocerebrorenal syndrome"""
"""Farber disease"""
"""Trichothiodystrophy"""
"""Familial Mediterranean fever"""
"""Hyperimmunoglobulinemia D with periodic fever"""
"""Familial primary hypomagnesemia with normocalciuria and normocalcemia"""
"""Wiedemann-Rautenstrauch syndrome"""
"""Wilson-Turner syndrome"""
"""Wolfram syndrome"""
"""Zimmermann-Laband syndrome"""
"""CHIME syndrome"""
"""Fructose-1,6-bisphosphatase deficiency"""
"""Fucosidosis"""
"""Infantile neuroaxonal dystrophy"""
"""Galactosialidosis"""
"""Desmosterolosis"""
"""Galactosemia"""
"""Autism spectrum disorder due to AUTS2 deficiency"""
"""Intellectual disability-obesity-brain malformations-facial dysmorphism syndrome"""
"""Familial infantile myoclonic epilepsy"""
"""Progressive myoclonic epilepsy with dystonia"""
"""Cobblestone lissencephaly without muscular or ocular involvement"""
"""GM1 gangliosidosis"""
"""Gaucher disease"""
"""ANK3-related intellectual disability-sleep disturbance syndrome"""
"""3-hydroxy-3-methylglutaryl-CoA synthase deficiency"""
"""Autosomal recessive cutis laxa type 2A"""
"""Autosomal recessive cutis laxa type 2, classic type"""
"""Hyperinsulinism-hyperammonemia syndrome"""
"""Familial glucocorticoid deficiency"""
"""Severe neurodegenerative syndrome with lipodystrophy"""
"""Autosomal recessive cerebellar ataxia-pyramidal signs-nystagmus-oculomotor apraxia syndrome"""
"""Intellectual disability-strabismus syndrome"""
"""GMPPB-related  limb-girdle muscular dystrophy R19"""
"""X-linked parkinsonism-spasticity syndrome"""
"""Severe intellectual disability-poor language-strabismus-grimacing face-long fingers syndrome"""
"""Generalized epilepsy with febrile seizures-plus"""
"""17q21.31 microdeletion syndrome"""
"""Koolen-De Vries syndrome due to a point mutation"""
"""Glycogen storage disease due to glucose-6-phosphatase deficiency"""
"""X-linked intellectual disability due to GRIA3 mutations"""
"""Intellectual disability-seizures-hypophosphatasia-ophthalmic-skeletal anomalies syndrome"""
"""TRAPPC11-related  limb-girdle muscular dystrophy R18"""
"""Intellectual disability-hyperkinetic movement-truncal ataxia syndrome"""
"""STT3A-CDG"""
"""STT3B-CDG"""
"""SSR4-CDG"""
"""Autism spectrum disorder-epilepsy-arthrogryposis syndrome"""
"""Congenital muscular dystrophy with cerebellar involvement"""
"""Hypotonia-speech impairment-severe cognitive delay syndrome"""
"""Simpson-Golabi-Behmel syndrome"""
"""Andersen-Tawil syndrome"""
"""Greig cephalopolysyndactyly syndrome"""
"""Griscelli syndrome"""
"""Guanidinoacetate methyltransferase deficiency"""
"""Primary microcephaly-mild intellectual disability-young-onset diabetes syndrome"""
"""HSD10 disease"""
"""HSD10 disease, infantile type"""
"""HSD10 disease, neonatal type"""
"""Classic homocystinuria"""
"""Homocystinuria due to methylene tetrahydrofolate reductase deficiency"""
"""Macrocephaly-developmental delay syndrome"""
"""Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome"""
"""Peripheral neuropathy-myopathy-hoarseness-hearing loss syndrome"""
"""Severe intellectual disability-progressive postnatal microcephaly-midline stereotypic hand movements syndrome"""
"""MAN1B1-CDG"""
"""Focal facial dermal dysplasia type IV"""
"""Huntington disease"""
"""Optic atrophy-intellectual disability syndrome"""
"""MEND syndrome"""
"""Intellectual disability-facial dysmorphism syndrome due to SETD5 haploinsufficiency"""
"""Tatton-Brown-Rahman syndrome"""
"""Alacrimia-choreoathetosis-liver dysfunction syndrome"""
"""Autosomal recessive cerebellar ataxia-epilepsy-intellectual disability syndrome due to TUD deficiency"""
"""Autosomal recessive cerebellar ataxia-epilepsy-intellectual disability syndrome due to RUBCN deficiency"""
"""Familial hypocalciuric hypercalcemia"""
"""Glycine encephalopathy"""
"""Isolated glycerol kinase deficiency"""
"""Pontocerebellar hypoplasia type 10"""
"""Juvenile nephropathic cystinosis"""
"""Early-onset epileptic encephalopathy-cortical blindness-intellectual disability-facial dysmorphism syndrome"""
"""Autosomal recessive cerebellar ataxia due to STUB1 deficiency"""
"""AHDC1-related intellectual disability-obstructive sleep apnea-mild dysmorphism syndrome"""
"""Dystonia-aphonia syndrome"""
"""Gyrate atrophy of choroid and retina"""
"""Hyperornithinemia-hyperammonemia-homocitrullinuria syndrome"""
"""Hyperprolinemia type 1"""
"""Medium chain acyl-CoA dehydrogenase deficiency"""
"""Temple-Baraitser syndrome"""
"""Cono-spondylar dysplasia"""
"""X-linked intellectual disability-limb spasticity-retinal dystrophy-diabetes insipidus syndrome"""
"""PHACE syndrome"""
"""Progressive encephalopathy with leukodystrophy due to DECR deficiency"""
"""COG2-CDG"""
"""X-linked microcephaly-growth retardation-prognathism-cryptorchidism syndrome"""
"""Hypophosphatasia"""
"""Severe intellectual disability-hypotonia-strabismus-coarse face-planovalgus syndrome"""
"""Intellectual disability-expressive aphasia-facial dysmorphism syndrome"""
"""Non-progressive predominantly posterior cavitating leukoencephalopathy with peripheral neuropathy"""
"""RARS-related autosomal recessive hypomyelinating leukodystrophy"""
"""Fatty acyl-CoA reductase 1 deficiency"""
"""KCNQ2-related epileptic encephalopathy"""
"""Neonatal adrenoleukodystrophy"""
"""Familial colorectal cancer Type X"""
"""PGM3-CDG"""
"""Combined oxidative phosphorylation defect type 23"""
"""Autosomal dominant spastic paraplegia type 73"""
"""3-methylglutaconic aciduria type 7"""
"""Autosomal dominant spastic paraplegia type 9A"""
"""Spastic tetraplegia-thin corpus callosum-progressive postnatal microcephaly syndrome"""
"""Symptomatic form of fragile X syndrome in female carriers"""
"""X-linked lissencephaly with abnormal genitalia"""
"""Congenital insensitivity to pain with severe intellectual disability"""
"""Infantile multisystem neurologic-endocrine-pancreatic disease"""
"""Autosomal dominant intellectual disability-craniofacial anomalies-cardiac defects syndrome"""
"""Infantile-onset axonal motor and sensory neuropathy-optic atrophy-neurodegenerative syndrome"""
"""X-linked intellectual disability-short stature-overweight syndrome"""
"""X-linked intellectual disability-hypotonia-movement disorder syndrome"""
"""Intellectual disability-macrocephaly-hypotonia-behavioral abnormalities syndrome"""
"""Microcephaly-corpus callosum hypoplasia-intellectual disability-facial dysmorphism syndrome"""
"""Microcephaly-intellectual disability-sensorineural hearing loss-epilepsy-abnormal muscle tone syndrome"""
"""Megalencephaly-severe kyphoscoliosis-overgrowth syndrome"""
"""Macrocephaly-intellectual disability-neurodevelopmental disorder-small thorax syndrome"""
"""Craniofacial dysplasia-short stature-ectodermal anomalies-intellectual disability syndrome"""
"""X-linked intellectual disability-cerebellar hypoplasia-spondylo-epiphyseal dysplasia syndrome"""
"""Adenylosuccinate lyase deficiency"""
"""Lathosterolosis"""
"""Paroxysmal extreme pain disorder"""
"""Incontinentia pigmenti"""
"""Spastic paraplegia-severe developmental delay-epilepsy syndrome"""
"""Short stature-brachydactyly-obesity-global developmental delay syndrome"""
"""Basel-Vanagaite-Smirin-Yosef syndrome"""
"""Exercise-induced malignant hyperthermia"""
"""Autosomal recessive spastic paraplegia type 77"""
"""Autosomal dominant Charcot-Marie-Tooth disease type 2Z"""
"""Macrocephaly-intellectual disability-left ventricular non compaction syndrome"""
"""Seizures-scoliosis-macrocephaly syndrome"""
"""VPS11-related autosomal recessive hypomyelinating leukodystrophy"""
"""Intellectual disability-epilepsy-extrapyramidal syndrome"""
"""Microcephalic cortical malformations-short stature due to RTTN deficiency"""
"""White-Sutton syndrome"""
"""SLC39A8-CDG"""
"""Hereditary fructose intolerance"""
"""Joubert syndrome"""
"""Micrognathia-recurrent infections-behavioral abnormalities-mild intellectual disability syndrome"""
"""Postnatal microcephaly-infantile hypotonia-spastic diplegia-dysarthria-intellectual disability syndrome"""
"""Combined oxidative phosphorylation defect type 27"""
"""Kallmann syndrome"""
"""Combined oxidative phosphorylation defect type 29"""
"""X-linked female restricted facial dysmorphism-short stature-choanal atresia-intellectual disability"""
"""X-linked intellectual disability-global development delay-facial dysmorphism-sacral caudal remnant syndrome"""
"""Krabbe disease"""
"""TELO2-related intellectual disability-neurodevelopmental disorder"""
"""RERE-related neurodevelopmental syndrome"""
"""Early-onset progressive diffuse brain atrophy-microcephaly-muscle weakness-optic atrophy syndrome"""
"""Long chain 3-hydroxyacyl-CoA dehydrogenase deficiency"""
"""Brain malformations-musculoskeletal abnormalities-facial dysmorphism-intellectual disability syndrome"""
"""Microcephaly-corpus callosum and cerebellar vermis hypoplasia-facial dysmorphism-intellectual disability syndrom"""
"""SIN3A-related intellectual disability syndrome due to a point mutation"""
"""Childhood-onset motor and cognitive regression syndrome with extrapyramidal movement disorder"""
"""Polyhydramnios-megalencephaly-symptomatic epilepsy syndrome"""
"""Lafora disease"""
"""3-methylglutaconic aciduria type 9"""
"""CDKL5-deficiency disorder"""
"""Leigh syndrome"""
"""Microlissencephaly-micromelia syndrome"""
"""Aicardi-Goutières syndrome"""
"""Maple syrup urine disease"""
"""Ethylmalonic encephalopathy"""
"""Metachromatic leukodystrophy"""
"""Congenital cerebellar ataxia due to RNU12 mutation"""
"""Generalized arterial calcification of infancy"""
"""NKX6-2-related autosomal recessive hypomyelinating leukodystrophy"""
"""Non-specific syndromic intellectual disability"""
"""Neurodevelopmental delay-seizures-ophthalmic anomalies-osteopenia-cerebellar atrophy syndrome"""
"""Intellectual disability-autism-speech apraxia-craniofacial dysmorphism syndrome"""
"""Lipoid proteinosis"""
"""Lamb-Shaffer syndrome"""
"""Miller-Dieker syndrome"""
"""Oculocerebrorenal syndrome of Lowe"""
"""Paroxysmal dystonic choreathetosis with episodic ataxia and spasticity"""
"""B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome"""
"""Familial hemophagocytic lymphohistiocytosis"""
"""Thrombotic thrombocytopenic purpura"""
"""Growth delay-intellectual disability-hepatopathy syndrome"""
"""GNB5-related intellectual disability-cardiac arrhythmia syndrome"""
"""Optic atrophy-ataxia-peripheral neuropathy-global developmental delay syndrome"""
"""SYNGAP1-related developmental and epileptic encephalopathy"""
"""MERRF"""
"""Menkes disease"""
"""Combined oxidative phosphorylation defect type 39"""
"""22q11.2 deletion syndrome"""
"""Microphthalmia, Lenz type"""
"""Familial or sporadic hemiplegic migraine"""
"""Alexander disease"""
"""Mucopolysaccharidosis type 2"""
"""Mucopolysaccharidosis type 3"""
"""Multiple sulfatase deficiency"""
"""Muscle-eye-brain disease"""
"""Allan-Herndon-Dudley syndrome"""
"""Congenital myasthenic syndrome"""
"""Centronuclear myopathy"""
"""Enlarged parietal foramina"""
"""Hereditary methemoglobinemia"""
"""Homocystinuria without methylmalonic aciduria"""
"""Netherton syndrome"""
"""Neurofibromatosis type 1"""
"""Neurofibromatosis type 2"""
"""Alström syndrome"""
"""Childhood absence epilepsy"""
"""NARP syndrome"""
"""Niemann-Pick disease type C"""
"""Norrie disease"""
"""Leber congenital amaurosis"""
"""Goldberg-Shprintzen megacolon syndrome"""
"""CEDNIK syndrome"""
"""Dilated cardiomyopathy with ataxia"""
"""3-methylglutaconic aciduria type 1"""
"""3-methylglutaconic aciduria type 4"""
"""Malignant atrophic papulosis"""
"""Pelizaeus-Merzbacher disease"""
"""Congenital lactic acidosis, Saguenay-Lac-Saint-Jean type"""
"""Leigh syndrome with cardiomyopathy"""
"""Dopa-responsive dystonia due to sepiapterin reductase deficiency"""
"""Sensory ataxic neuropathy-dysarthria-ophthalmoparesis syndrome"""
"""Hyperinsulinism due to short chain 3-hydroxylacyl-CoA dehydrogenase deficiency"""
"""Classic glucose transporter type 1 deficiency syndrome"""
"""Familial thrombocytosis"""
"""Obesity due to pro-opiomelanocortin deficiency"""
"""Obesity due to prohormone convertase I deficiency"""
"""Alpers-Huttenlocher syndrome"""
"""Tubular renal disease-cardiomyopathy syndrome"""
"""Porphyria"""
"""Mitochondrial trifunctional protein deficiency"""
"""Infantile Refsum disease"""
"""Gaucher disease type 2"""
"""Gaucher disease type 3"""
"""Niemann-Pick disease type B"""
"""Morgagni-Stewart-Morel syndrome"""
"""Microphthalmia-brain atrophy syndrome"""
"""Hereditary hemorrhagic telangiectasia"""
"""Lujan-Fryns syndrome"""
"""X-linked non-syndromic intellectual disability"""
"""Rett syndrome"""
"""Congenital bile acid synthesis defect type 4"""
"""Pyridoxal phosphate-responsive seizures"""
"""Hyperprolinemia type 2"""
"""Mandibulofacial dysostosis-microcephaly syndrome"""
"""Hepatic veno-occlusive disease-immunodeficiency syndrome"""
"""Episodic ataxia type 3"""
"""Generalized epilepsy-paroxysmal dyskinesia syndrome"""
"""Seizures-intellectual disability due to hydroxylysinuria syndrome"""
"""Hypoxanthine guanine phosphoribosyltransferase partial deficiency"""
"""Crigler-Najjar syndrome type 1"""
"""Galactokinase deficiency"""
"""Classic galactosemia"""
"""Biotinidase deficiency"""
"""Holocarboxylase synthetase deficiency"""
"""Pyruvate dehydrogenase E1-alpha deficiency"""
"""Classic phenylketonuria"""
"""GM1 gangliosidosis type 1"""
"""Adult neuronal ceroid lipofuscinosis"""
"""Infantile neuronal ceroid lipofuscinosis"""
"""Juvenile neuronal ceroid lipofuscinosis"""
"""Hereditary coproporphyria"""
