Disease Name
Autosomal semi-dominant severe lipodystrophic laminopathy
Moyamoya angiopathy-short stature-facial dysmorphism-hypergonadotropic hypogonadism syndrome
Familial dilated cardiomyopathy with conduction defect due to LMNA mutation
Dystrophic epidermolysis bullosa
"Glycogen storage disease due to acid maltase deficiency, infantile onset"
Cirrhosis-dystonia-polycythemia-hypermanganesemia syndrome
Sarcosinemia
MT-ATP6-related mitochondrial spastic paraplegia
Isolated succinate-CoQ reductase deficiency
Phosphoribosylpyrophosphate synthetase superactivity
Fabry disease
Sweet syndrome
Familial dyskinesia and facial myokymia
Adult-onset chronic progressive external ophthalmoplegia with mitochondrial myopathy
Adult-onset distal myopathy due to VCP mutation
Trichothiodystrophy
Arterial tortuosity syndrome
Naxos disease
FKRP-related  limb-girdle muscular dystrophy R9
Glycogen storage disease due to LAMP-2 deficiency
Wolfram syndrome
Yunis-Varon syndrome
Propionic acidemia
Progressive external ophthalmoplegia-myopathy-emaciation syndrome
Roifman syndrome
GM1 gangliosidosis
Familial glucocorticoid deficiency
GMPPB-related  limb-girdle muscular dystrophy R19
17q21.31 microdeletion syndrome
Koolen-De Vries syndrome due to a point mutation
Glycogen storage disease due to acid maltase deficiency
Glycogen storage disease due to glycogen branching enzyme deficiency
Glycogen storage disease due to muscle glycogen phosphorylase deficiency
Glycogen storage disease due to liver glycogen phosphorylase deficiency
Intellectual disability-seizures-hypophosphatasia-ophthalmic-skeletal anomalies syndrome
Glycogen storage disease due to phosphorylase kinase deficiency
Congenital muscular dystrophy with cerebellar involvement
Simpson-Golabi-Behmel syndrome
Andersen-Tawil syndrome
"HSD10 disease, infantile type"
"HSD10 disease, neonatal type"
Alpha-B crystallin-related late-onset myopathy
Proximal myopathy with extrapyramidal signs
Primary hyperoxaluria
Non-progressive predominantly posterior cavitating leukoencephalopathy with peripheral neuropathy
Combined oxidative phosphorylation defect type 23
3-methylglutaconic aciduria type 7
Symptomatic form of hemochromatosis type 1
X-linked female restricted facial dysmorphism-short stature-choanal atresia-intellectual disability
Long chain 3-hydroxyacyl-CoA dehydrogenase deficiency
Noonan syndrome with multiple lentigines
Leigh syndrome
Leprechaunism
Aicardi-Goutières syndrome
Autosomal recessive axonal Charcot-Marie-Tooth disease due to copper metabolism defect
Inclusion body myopathy with Paget disease of bone and frontotemporal dementia
Congenital generalized lipodystrophy
Familial cutaneous collagenoma
Triglyceride deposit cardiomyovasculopathy
Mucolipidosis type II
Mucopolysaccharidosis type 1
Mucopolysaccharidosis type 2
Laing early-onset distal myopathy
GNE myopathy
"Distal myopathy, Welander type"
Tibial muscular dystrophy
Distal myopathy with posterior leg and anterior hand involvement
Neurofibromatosis-Noonan syndrome
Alström syndrome
Carvajal syndrome
Dilated cardiomyopathy with ataxia
3-methylglutaconic aciduria type 4
"Congenital lactic acidosis, Saguenay-Lac-Saint-Jean type"
Leigh syndrome with cardiomyopathy
Sensory ataxic neuropathy-dysarthria-ophthalmoparesis syndrome
Hyperinsulinism due to short chain 3-hydroxylacyl-CoA dehydrogenase deficiency
Tubular renal disease-cardiomyopathy syndrome
Mitochondrial trifunctional protein deficiency
Pseudoxanthoma elasticum
Rabson-Mendenhall syndrome
Infantile Refsum disease
Refsum disease
PPARG-related familial partial lipodystrophy
Isobutyryl-CoA dehydrogenase deficiency
Hemochromatosis type 2
GM1 gangliosidosis type 1
Alpha-N-acetylgalactosaminidase deficiency type 1
Alpha-N-acetylgalactosaminidase deficiency type 3
"Methylmalonic acidemia with homocystinuria, type cblC"
Vitamin B12-unresponsive methylmalonic acidemia type mut-
PMM2-CDG
ALG3-CDG
ALG1-CDG
Severe generalized junctional epidermolysis bullosa
"Autosomal recessive generalized dystrophic epidermolysis bullosa, severe form"
Hermansky-Pudlak syndrome
Fanconi anemia
Beta-thalassemia
ATTRV30M amyloidosis
AGel amyloidosis
ATTRV122I amyloidosis
Triose phosphate-isomerase deficiency
POMT1-related  limb-girdle muscular dystrophy R11
Usher syndrome
S-adenosylhomocysteine hydrolase deficiency
Von Hippel-Lindau disease
"Autosomal recessive generalized dystrophic epidermolysis bullosa, intermediate form"
Williams syndrome
Cardiomyopathy-hypotonia-lactic acidosis syndrome
DK1-CDG
Hurler syndrome
Hurler-Scheie syndrome
Friedreich ataxia
Ataxia with vitamin E deficiency
Autosomal dominant Emery-Dreifuss muscular dystrophy
Autosomal recessive Emery-Dreifuss muscular dystrophy
X-linked Emery-Dreifuss muscular dystrophy
Duchenne muscular dystrophy
Neutral lipid storage disease with ichthyosis
Neutral lipid storage myopathy
Pituitary gigantism
Acyl-CoA dehydrogenase 9 deficiency
