Disease Name
"""Musculocontractural Ehlers-Danlos syndrome"""
"""Progeria-short stature-pigmented nevi syndrome"""
"""De Barsy syndrome"""
"""Peroxisomal acyl-CoA oxidase deficiency"""
"""Mitochondrial neurogastrointestinal encephalomyopathy"""
"""Acrootoocular syndrome"""
"""Autosomal recessive multiple pterygium syndrome"""
"""Kyphoscoliotic Ehlers-Danlos syndrome due to FKBP22 deficiency"""
"""Sagliker syndrome"""
"""Cortical dysgenesis with pontocerebellar hypoplasia due to TUBB3 mutation"""
"""Spastic tetraplegia-retinitis pigmentosa-intellectual disability syndrome"""
"""Ramon syndrome"""
"""Dystrophic epidermolysis bullosa"""
"""Frontonasal dysplasia-severe microphthalmia-severe facial clefting syndrome"""
"""Severe X-linked intellectual disability, Gustavson type"""
"""Retinitis pigmentosa-intellectual disability-deafness-hypogonadism syndrome"""
"""Glycogen storage disease due to acid maltase deficiency, infantile onset"""
"""Autosomal dominant Robinow syndrome"""
"""Sarcosinemia"""
"""Alpha-N-acetylgalactosaminidase deficiency"""
"""Autosomal recessive spastic ataxia with leukoencephalopathy"""
"""Cerebrofacioarticular syndrome"""
"""Sclerosteosis"""
"""SHORT syndrome"""
"""Erythrokeratodermia variabilis"""
"""Autosomal recessive spastic paraplegia type 53"""
"""Corneodermatoosseous syndrome"""
"""Autosomal recessive spastic paraplegia type 46"""
"""Autosomal recessive spastic paraplegia type 44"""
"""Deaf blind hypopigmentation syndrome, Yemenite type"""
"""Fountain syndrome"""
"""Deafness-enamel hypoplasia-nail defects syndrome"""
"""Phosphoribosylpyrophosphate synthetase superactivity"""
"""Deafness-lymphedema-leukemia syndrome"""
"""Progressive deafness with stapes fixation"""
"""Multiple synostoses syndrome"""
"""Cardiospondylocarpofacial syndrome"""
"""Deafness-vitiligo-achalasia syndrome"""
"""Fabry disease"""
"""Renpenning syndrome"""
"""Aphonia-deafness-retinal dystrophy-bifid halluces-intellectual disability syndrome"""
"""Proximal symphalangism"""
"""Cenani-Lenz syndrome"""
"""Adult-onset multiple mitochondrial DNA deletion syndrome due to DGUOK deficiency"""
"""Adult-onset chronic progressive external ophthalmoplegia with mitochondrial myopathy"""
"""Congenital cataract-progressive muscular hypotonia-hearing loss-developmental delay syndrome"""
"""Thrombocytopenia-absent radius syndrome"""
"""Waldenström macroglobulinemia"""
"""Thyrocerebrorenal syndrome"""
"""Reticular dysgenesis"""
"""Trichothiodystrophy"""
"""Toriello-Lacassie-Droste syndrome"""
"""Hyperostosis corticalis generalisata"""
"""Vogt-Koyanagi-Harada disease"""
"""Waardenburg syndrome"""
"""Wolfram syndrome"""
"""Woodhouse-Sakati syndrome"""
"""Yunis-Varon syndrome"""
"""Zimmermann-Laband syndrome"""
"""CHIME syndrome"""
"""Fucosidosis"""
"""Galactosialidosis"""
"""X-linked dominant chondrodysplasia punctata"""
"""Autosomal recessive cerebellar ataxia with late-onset spasticity"""
"""X-linked Charcot-Marie-Tooth disease type 6"""
"""Gaucher disease"""
"""Autosomal recessive cutis laxa type 2A"""
"""Acrocallosal syndrome"""
"""Temtamy preaxial brachydactyly syndrome"""
"""THOC6-related developmental delay-microcephaly-facial dysmorphism syndrome"""
"""Intellectual disability-strabismus syndrome"""
"""Spinocerebellar ataxia type 37"""
"""Hereditary sensory and autonomic neuropathy type 1"""
"""17q21.31 microdeletion syndrome"""
"""Koolen-De Vries syndrome due to a point mutation"""
"""Glycogen storage disease due to acid maltase deficiency"""
"""Intellectual disability-seizures-hypophosphatasia-ophthalmic-skeletal anomalies syndrome"""
"""Developmental delay-facial dysmorphism syndrome due to MED13L deficiency"""
"""Severe motor and intellectual disabilities-sensorineural deafness-dystonia syndrome"""
"""Intellectual disability-facial dysmorphism-hand anomalies syndrome"""
"""Gordon syndrome"""
"""Primary microcephaly-mild intellectual disability-young-onset diabetes syndrome"""
"""HSD10 disease"""
"""HSD10 disease, infantile type"""
"""Frontorhiny"""
"""Feingold syndrome type 1"""
"""Giant cell arteritis"""
"""Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome"""
"""Peripheral neuropathy-myopathy-hoarseness-hearing loss syndrome"""
"""Proximal myopathy with extrapyramidal signs"""
"""Optic atrophy-intellectual disability syndrome"""
"""Autosomal recessive spastic paraplegia type 69"""
"""Mild phosphoribosylpyrophosphate synthetase superactivity"""
"""Severe phosphoribosylpyrophosphate synthetase superactivity"""
"""Wolfram-like syndrome"""
"""Autosomal recessive cerebellar ataxia due to STUB1 deficiency"""
"""AHDC1-related intellectual disability-obstructive sleep apnea-mild dysmorphism syndrome"""
"""Gyrate atrophy of choroid and retina"""
"""X-linked intellectual disability-limb spasticity-retinal dystrophy-diabetes insipidus syndrome"""
"""Tietz syndrome"""
"""X-linked adrenoleukodystrophy"""
"""Normosmic congenital hypogonadotropic hypogonadism"""
"""X-linked microcephaly-growth retardation-prognathism-cryptorchidism syndrome"""
"""Cataract-growth hormone deficiency-sensory neuropathy-sensorineural hearing loss-skeletal dysplasia syndrome"""
"""Non-progressive predominantly posterior cavitating leukoencephalopathy with peripheral neuropathy"""
"""PCNA-related progressive neurodegenerative photosensitivity syndrome"""
"""Neonatal adrenoleukodystrophy"""
"""Autosomal dominant myopia-midfacial retrusion-sensorineural hearing loss-rhizomelic dysplasia syndrome"""
"""Congenital hypothyroidism"""
"""PGM3-CDG"""
"""Juvenile-onset diabetes mellitus-central and peripheral neurodegeneration syndrome"""
"""Autosomal dominant spastic paraplegia type 9A"""
"""Polyendocrine-polyneuropathy syndrome"""
"""Infantile multisystem neurologic-endocrine-pancreatic disease"""
"""X-linked intellectual disability-hypotonia-movement disorder syndrome"""
"""Microcephaly-intellectual disability-sensorineural hearing loss-epilepsy-abnormal muscle tone syndrome"""
"""Craniofacial dysplasia-short stature-ectodermal anomalies-intellectual disability syndrome"""
"""X-linked intellectual disability-cerebellar hypoplasia-spondylo-epiphyseal dysplasia syndrome"""
"""Lathosterolosis"""
"""Spastic paraplegia-severe developmental delay-epilepsy syndrome"""
"""Short stature-brachydactyly-obesity-global developmental delay syndrome"""
"""Char syndrome"""
"""Autosomal dominant Charcot-Marie-Tooth disease type 2Z"""
"""VPS11-related autosomal recessive hypomyelinating leukodystrophy"""
"""Microcephalic cortical malformations-short stature due to RTTN deficiency"""
"""White-Sutton syndrome"""
"""SLC39A8-CDG"""
"""Familial cold urticaria"""
"""Combined oxidative phosphorylation defect type 27"""
"""Kallmann syndrome"""
"""X-linked female restricted facial dysmorphism-short stature-choanal atresia-intellectual disability"""
"""X-linked intellectual disability-global development delay-facial dysmorphism-sacral caudal remnant syndrome"""
"""Kniest dysplasia"""
"""Krabbe disease"""
"""TELO2-related intellectual disability-neurodevelopmental disorder"""
"""Dentinogenesis imperfecta"""
"""Keratoderma hereditarium mutilans"""
"""RERE-related neurodevelopmental syndrome"""
"""Thiamine-responsive megaloblastic anemia syndrome"""
"""Noonan syndrome with multiple lentigines"""
"""Tall stature-intellectual disability-renal anomalies syndrome"""
"""Brain malformations-musculoskeletal abnormalities-facial dysmorphism-intellectual disability syndrome"""
"""Microcephaly-corpus callosum and cerebellar vermis hypoplasia-facial dysmorphism-intellectual disability syndrom"""
"""SIN3A-related intellectual disability syndrome due to a point mutation"""
"""Trichorhinophalangeal syndrome type 2"""
"""Larsen syndrome"""
"""Cerebellar ataxia with neuropathy and bilateral vestibular areflexia syndrome"""
"""Leigh syndrome"""
"""Lipodystrophy-intellectual disability-deafness syndrome"""
"""Branchiogenic deafness syndrome"""
"""Metachromatic leukodystrophy"""
"""Generalized arterial calcification of infancy"""
"""Corpus callosum agenesis-intellectual disability-coloboma-micrognathia syndrome"""
"""Microcephaly-facial dysmorphism-ocular anomalies-multiple congenital anomalies syndrome"""
"""Mohr-Tranebjaerg syndrome"""
"""Retinitis punctata albescens"""
"""Branchiootic syndrome"""
"""Non-specific syndromic intellectual disability"""
"""Albers-Schönberg osteopetrosis"""
"""Muenke syndrome"""
"""B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome"""
"""GRACILE syndrome"""
"""Familial hemophagocytic lymphohistiocytosis"""
"""Growth delay-intellectual disability-hepatopathy syndrome"""
"""MERRF"""
"""Oculocerebrodental syndrome"""
"""Marshall syndrome"""
"""Marshall-Smith syndrome"""
"""Triglyceride deposit cardiomyovasculopathy"""
"""22q11.2 deletion syndrome"""
"""Microphthalmia, Lenz type"""
"""Familial or sporadic hemiplegic migraine"""
"""Moebius syndrome"""
"""Muckle-Wells syndrome"""
"""Mucolipidosis type II"""
"""Mucopolysaccharidosis type 1"""
"""Mucopolysaccharidosis type 2"""
"""Mucopolysaccharidosis type 3"""
"""Mucopolysaccharidosis type 4"""
"""Mucopolysaccharidosis type 6"""
"""Multiple sulfatase deficiency"""
"""Congenital myasthenic syndrome"""
"""Alpha-mannosidosis"""
"""Diastrophic dysplasia"""
"""Alport syndrome"""
"""Neurofibromatosis type 1"""
"""Neurofibromatosis type 2"""
"""Alström syndrome"""
"""NARP syndrome"""
"""Niemann-Pick disease type C"""
"""Noonan syndrome"""
"""Norrie disease"""
"""Leber congenital amaurosis"""
"""Benign recurrent intrahepatic cholestasis"""
"""Osteogenesis imperfecta"""
"""CEDNIK syndrome"""
"""Sensorineural hearing loss-early graying-essential tremor syndrome"""
"""Dilated cardiomyopathy with ataxia"""
"""Autosomal recessive malignant osteopetrosis"""
"""3-methylglutaconic aciduria type 4"""
"""Pelizaeus-Merzbacher disease"""
"""Leigh syndrome with cardiomyopathy"""
"""Pendred syndrome"""
"""Sensory ataxic neuropathy-dysarthria-ophthalmoparesis syndrome"""
"""Peters plus syndrome"""
"""Dentinogenesis imperfecta-short stature-hearing loss-intellectual disability syndrome"""
"""Radio-ulnar synostosis-amegakaryocytic thrombocytopenia syndrome"""
"""Growth delay due to insulin-like growth factor type 1 deficiency"""
"""Hutchinson-Gilford progeria syndrome"""
"""Prolidase deficiency"""
"""Purine nucleoside phosphorylase deficiency"""
"""Pycnodysostosis"""
"""Familial long QT syndrome"""
"""Infantile Refsum disease"""
"""Refsum disease"""
"""X-linked non-syndromic intellectual disability"""
"""Axenfeld-Rieger syndrome"""
"""Retinitis pigmentosa"""
"""Developmental malformations-deafness-dystonia syndrome"""
"""Mandibulofacial dysostosis-microcephaly syndrome"""
"""Hydroxykynureninuria"""
"""Crigler-Najjar syndrome type 1"""
"""Galactokinase deficiency"""
"""Biotinidase deficiency"""
"""GM1 gangliosidosis type 1"""
"""Alpha-N-acetylgalactosaminidase deficiency type 1"""
"""Alpha-N-acetylgalactosaminidase deficiency type 2"""
"""ALG3-CDG"""
"""ALG12-CDG"""
"""MOGS-CDG"""
"""Brachytelephalangic chondrodysplasia punctata"""
"""Congenital non-bullous ichthyosiform erythroderma"""
"""Keratoderma hereditarium mutilans with ichthyosis"""
"""Saethre-Chotzen syndrome"""
"""Pseudohypoparathyroidism type 1A"""
"""Brooke-Spiegler syndrome"""
"""Autosomal dominant deafness-onychodystrophy syndrome"""
"""Sandhoff disease"""
"""Shwachman-Diamond syndrome"""
"""Sialidosis type 1"""
"""Smith-Lemli-Opitz syndrome"""
"""Smith-Magenis syndrome"""
"""Sotos syndrome"""
"""Stickler syndrome"""
"""Fanconi anemia"""
"""Tay-Sachs disease"""
"""Alpha-thalassemia-X-linked intellectual disability syndrome"""
"""Camptodactyly-tall stature-scoliosis-hearing loss syndrome"""
"""Infantile osteopetrosis with neuroaxonal dysplasia"""
"""Craniosynostosis-anal anomalies-porokeratosis syndrome"""
"""Genitopatellar syndrome"""
"""Keutel syndrome"""
"""X-linked intellectual disability, Abidi type"""
"""BRESEK syndrome"""
"""X-linked intellectual disability, Schimke type"""
"""X-linked spinocerebellar ataxia type 3"""
"""Deafness-intellectual disability syndrome, Martin-Probst type"""
"""Fried syndrome"""
"""AGel amyloidosis"""
"""Townes-Brocks syndrome"""
"""Treacher-Collins syndrome"""
"""DPAGT1-CDG"""
"""Alport syndrome-intellectual disability-midface hypoplasia-elliptocytosis syndrome"""
"""Triple A syndrome"""
"""Apert syndrome"""
"""Sialidosis type 2"""
"""Non-syndromic genetic deafness"""
"""Usher syndrome"""
"""Anterior segment developmental anomaly"""
"""Familial exudative vitreoretinopathy"""
"""Waardenburg syndrome type 1"""
"""Waardenburg syndrome type 2"""
"""Waardenburg syndrome type 3"""
"""Waardenburg-Shah syndrome"""
"""X-linked hypophosphatemia"""
"""Infantile Bartter syndrome with sensorineural deafness"""
"""Deafness with labyrinthine aplasia, microtia, and microdontia"""
"""Charcot-Marie-Tooth disease-deafness-intellectual disability syndrome"""
"""Mandibuloacral dysplasia with type A lipodystrophy"""
"""Cockayne syndrome type 2"""
"""Brittle cornea syndrome"""
"""Williams syndrome"""
"""Deafness-hypogonadism syndrome"""
"""Jervell and Lange-Nielsen syndrome"""
"""Otopalatodigital syndrome type 1"""
"""Otopalatodigital syndrome type 2"""
"""Stickler syndrome type 1"""
"""Stickler syndrome type 2"""
"""Charcot-Marie-Tooth disease type 1E"""
"""Xeroderma pigmentosum"""
"""Zellweger syndrome"""
"""Ablepharon macrostomia syndrome"""
"""Abruzzo-Erickson syndrome"""
"""HNF1B-related autosomal dominant tubulointerstitial kidney disease"""
"""Achondrogenesis type 2"""
"""Pelviscapular dysplasia"""
"""Spondyloepimetaphyseal dysplasia congenita, Strudwick type"""
"""Spondyloepimetaphyseal dysplasia with joint laxity"""
"""Juvenile sialidosis type 2"""
"""Congenital sialidosis type 2"""
"""Hurler syndrome"""
"""Scheie syndrome"""
"""Hurler-Scheie syndrome"""
"""FG syndrome type 1"""
"""Deafness-infertility syndrome"""
"""Spondyloepiphyseal dysplasia congenita"""
"""D-glyceric aciduria"""
"""Acrocraniofacial dysostosis"""
"""Friedreich ataxia"""
"""Acrodysostosis"""
"""Autosomal recessive spinocerebellar ataxia-blindness-deafness syndrome"""
"""Hajdu-Cheney syndrome"""
"""Congenital adrenal hyperplasia due to cytochrome P450 oxidoreductase deficiency"""
"""Familial thyroid dyshormonogenesis"""
"""Acro-renal-ocular syndrome"""
"""Riboflavin transporter deficiency"""
"""Carney-Stratakis syndrome"""
"""Robinow syndrome"""
"""Autosomal dominant optic atrophy, classic form"""
"""Spinocerebellar ataxia type 13"""
"""Spinocerebellar ataxia type 18"""
"""Oculopharyngodistal myopathy"""
"""Neutral lipid storage disease with ichthyosis"""
"""Neutral lipid storage myopathy"""
"""Presynaptic congenital myasthenic syndromes"""
"""Autosomal dominant cerebellar ataxia"""
"""X-linked Charcot-Marie-Tooth disease type 5"""
"""Adult-onset autosomal dominant leukodystrophy"""
"""Albinism-deafness syndrome"""
"""Haddad syndrome"""
"""Turcot syndrome with polyposis"""
"""Leukocyte adhesion deficiency type II"""
"""Isolated permanent neonatal diabetes mellitus"""
"""Ermine phenotype"""
"""Autosomal dominant Charcot-Marie-Tooth disease type 2A2"""
"""Charcot-Marie-Tooth disease type 4C"""
"""Charcot-Marie-Tooth disease type 4D"""
"""Charcot-Marie-Tooth disease type 4B2"""
