Disease Name
"""Autosomal dominant non-syndromic intellectual disability"""
"""Autosomal dominant spondylocostal dysostosis"""
"""Dysostosis, Stanescu type"""
"""Frontometaphyseal dysplasia"""
"""Ectodermal dysplasia-sensorineural deafness syndrome"""
"""Arthrochalasia Ehlers-Danlos syndrome"""
"""Kyphoscoliotic Ehlers-Danlos syndrome due to lysyl hydroxylase 1 deficiency"""
"""Dermatosparaxis Ehlers-Danlos syndrome"""
"""Cockayne syndrome"""
"""Coffin-Lowry syndrome"""
"""Cohen syndrome"""
"""Eng-Strom syndrome"""
"""Epilepsy-microcephaly-skeletal dysplasia syndrome"""
"""Facial dysmorphism-macrocephaly-myopia-Dandy-Walker malformation syndrome"""
"""Occipital horn syndrome"""
"""Cerebral autosomal recessive arteriopathy-subcortical infarcts-leukoencephalopathy"""
"""Cowden syndrome"""
"""Congenital fiber-type disproportion myopathy"""
"""Floating-Harbor syndrome"""
"""Flynn-Aird syndrome"""
"""Freeman-Sheldon syndrome"""
"""Symptomatic form of muscular dystrophy of Duchenne and Becker in female carriers"""
"""Gaucher disease-ophthalmoplegia-cardiovascular calcification syndrome"""
"""Geroderma osteodysplastica"""
"""Focal dermal hypoplasia"""
"""Hall-Riggs syndrome"""
"""Hip dysplasia, Beukes type"""
"""Hennekam-Beemer syndrome"""
"""Lissencephaly type 1 due to doublecortin gene mutation"""
"""Mowat-Wilson syndrome"""
"""Methylcobalamin deficiency type cblE"""
"""RIN2 syndrome"""
"""Hydrocephaly-tall stature-joint laxity syndrome"""
"""Joubert syndrome with ocular defect"""
"""Joubert syndrome with renal defect"""
"""Familial cerebral cavernous malformation"""
"""Multiple pterygium-malignant hyperthermia syndrome"""
"""IVIC syndrome"""
"""Cardiac-valvular Ehlers-Danlos syndrome"""
"""Autosomal recessive spondylocostal dysostosis"""
"""Autosomal dominant hyper-IgE syndrome"""
"""Non-acquired combined pituitary hormone deficiency-sensorineural hearing loss-spine abnormalities syndrome"""
"""Joubert syndrome with oculorenal defect"""
"""Juberg-Hayward syndrome"""
"""KBG syndrome"""
"""Dubowitz syndrome"""
"""Lacrimoauriculodentodigital syndrome"""
"""Macrocephaly-spastic paraplegia-dysmorphism syndrome"""
"""Czeizel-Losonci syndrome"""
"""Marden-Walker syndrome"""
"""Hyperphosphatasia-intellectual disability syndrome"""
"""Melnick-Needles syndrome"""
"""Metaphyseal chondrodysplasia, Spahr type"""
"""Corpus callosum agenesis-abnormal genitalia syndrome"""
"""Micro syndrome"""
"""Microbrachycephaly-ptosis-cleft lip syndrome"""
"""CK syndrome"""
"""Autosomal recessive chorioretinopathy-microcephaly syndrome"""
"""Pure mitochondrial myopathy"""
"""Mitochondrial DNA depletion syndrome, myopathic form"""
"""Combined oxidative phosphorylation defect type 7"""
"""Laminin subunit alpha 2-related congenital muscular dystrophy"""
"""Spinal muscular atrophy-progressive myoclonic epilepsy syndrome"""
"""Mitochondrial myopathy and sideroblastic anemia"""
"""Emery-Dreifuss muscular dystrophy"""
"""Distal 22q11.2 microduplication syndrome"""
"""Nail-patella syndrome"""
"""Kleefstra syndrome"""
"""3M syndrome"""
"""Duchenne and Becker muscular dystrophy"""
"""Mesomelic dysplasia, Nievergelt type"""
"""CHST3-related skeletal dysplasia"""
"""COG1-CDG"""
"""Microcephalic osteodysplastic primordial dwarfism type II"""
"""Osteoglosphonic dysplasia"""
"""Lenz-Majewski hyperostotic dwarfism"""
"""Neu-Laxova syndrome"""
"""Oculofaciocardiodental syndrome"""
"""Ogden syndrome"""
"""Bruck syndrome"""
"""Osteomesopyknosis"""
"""Osteopathia striata-cranial sclerosis syndrome"""
"""Lateral meningocele syndrome"""
"""Pachydermoperiostosis"""
"""ALG11-CDG"""
"""X-linked sideroblastic anemia and spinocerebellar ataxia"""
"""Microform holoprosencephaly"""
"""Acrodysostosis with multiple hormone resistance"""
"""Autosomal recessive spastic paraplegia type 11"""
"""Wrinkly skin syndrome"""
"""Xp22.13p22.2 duplication syndrome"""
"""Aneurysm-osteoarthritis syndrome"""
"""Hypermobile Ehlers-Danlos syndrome"""
"""Classical Ehlers-Danlos syndrome"""
"""Pitt-Hopkins syndrome"""
"""Leri pleonosteosis"""
"""Orofaciodigital syndrome type 5"""
"""Oliver syndrome"""
"""3MC syndrome"""
"""Musculocontractural Ehlers-Danlos syndrome"""
"""Progeria-short stature-pigmented nevi syndrome"""
"""De Barsy syndrome"""
"""Acrootoocular syndrome"""
"""Autosomal recessive multiple pterygium syndrome"""
"""Kyphoscoliotic Ehlers-Danlos syndrome due to FKBP22 deficiency"""
"""Cortical dysgenesis with pontocerebellar hypoplasia due to TUBB3 mutation"""
"""Juvenile amyotrophic lateral sclerosis"""
"""Intellectual disability-balding-patella luxation-acromicria syndrome"""
"""Nicolaides-Baraitser syndrome"""
"""X-linked intellectual disability, Snyder type"""
"""X-linked intellectual disability-psychosis-macroorchidism syndrome"""
"""Atypical Rett syndrome"""
"""Autosomal dominant Robinow syndrome"""
"""Alpha-N-acetylgalactosaminidase deficiency"""
"""Autosomal recessive spastic ataxia with leukoencephalopathy"""
"""SHOX-related short stature"""
"""Sillence syndrome"""
"""Autosomal recessive spastic paraplegia type 46"""
"""Spastic paraplegia-optic atrophy-neuropathy syndrome"""
"""Stüve-Wiedemann syndrome"""
"""Fountain syndrome"""
"""X-linked intellectual disability-cardiomegaly-congestive heart failure syndrome"""
"""Autosomal recessive axonal neuropathy with neuromyotonia"""
"""Cenani-Lenz syndrome"""
"""Congenital muscular dystrophy with intellectual disability and severe epilepsy"""
"""Intellectual disability-craniofacial dysmorphism-cryptorchidism syndrome"""
"""Spondylocostal dysostosis-hypospadias-intellectual disability syndrome"""
"""Adult-onset chronic progressive external ophthalmoplegia with mitochondrial myopathy"""
"""DNM1L-related encephalopathy due to mitochondrial and peroxisomal fission defect"""
"""Congenital amegakaryocytic thrombocytopenia"""
"""Thrombocytopenia-absent radius syndrome"""
"""Arterial tortuosity syndrome"""
"""Microcephaly-brachydactyly-kyphoscoliosis syndrome"""
"""FKRP-related  limb-girdle muscular dystrophy R9"""
"""Wiedemann-Rautenstrauch syndrome"""
"""X-linked dominant chondrodysplasia punctata"""
"""Autism spectrum disorder due to AUTS2 deficiency"""
"""Autosomal recessive cerebellar ataxia with late-onset spasticity"""
"""Gamma-sarcoglycan-related  limb-girdle muscular dystrophy R5"""
"""Congenital myasthenic syndromes with glycosylation defect"""
"""GM1 gangliosidosis"""
"""17q21.31 microdeletion syndrome"""
"""Koolen-De Vries syndrome due to a point mutation"""
"""X-linked intellectual disability due to GRIA3 mutations"""
"""Glycogen storage disease due to acid maltase deficiency"""
"""Intellectual disability-seizures-hypophosphatasia-ophthalmic-skeletal anomalies syndrome"""
"""Intellectual disability-hyperkinetic movement-truncal ataxia syndrome"""
"""SSR4-CDG"""
"""Autism spectrum disorder-epilepsy-arthrogryposis syndrome"""
"""Congenital muscular dystrophy with intellectual disability"""
"""Congenital muscular dystrophy without intellectual disability"""
"""Hypotonia-speech impairment-severe cognitive delay syndrome"""
"""Simpson-Golabi-Behmel syndrome"""
"""Andersen-Tawil syndrome"""
"""Gordon syndrome"""
"""Episodic ataxia type 1"""
"""Gorlin syndrome"""
"""Severe intellectual disability-short stature-behavioral abnormalities-facial dysmorphism syndrome"""
"""Primary microcephaly-mild intellectual disability-young-onset diabetes syndrome"""
"""Frontorhiny"""
"""Holt-Oram syndrome"""
"""Classic homocystinuria"""
"""3q27.3 microdeletion syndrome"""
"""Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome"""
"""Acromesomelic dysplasia, Maroteaux type"""
"""Autosomal recessive spastic paraplegia type 62"""
"""Intellectual disability-facial dysmorphism syndrome due to SETD5 haploinsufficiency"""
"""Tatton-Brown-Rahman syndrome"""
"""Alacrimia-choreoathetosis-liver dysfunction syndrome"""
"""Isolated glycerol kinase deficiency"""
"""AHDC1-related intellectual disability-obstructive sleep apnea-mild dysmorphism syndrome"""
"""Cono-spondylar dysplasia"""
"""Congenital myopathy with myasthenic-like onset"""
"""Hypochondroplasia"""
"""Cataract-growth hormone deficiency-sensory neuropathy-sensorineural hearing loss-skeletal dysplasia syndrome"""
"""Cerebellar-facial-dental syndrome"""
"""Autosomal recessive spastic paraplegia type 9B"""
"""Symptomatic form of fragile X syndrome in female carriers"""
"""X-linked intellectual disability-hypotonia-movement disorder syndrome"""
"""Intellectual disability-macrocephaly-hypotonia-behavioral abnormalities syndrome"""
"""Microcephaly-corpus callosum hypoplasia-intellectual disability-facial dysmorphism syndrome"""
"""Microcephaly-intellectual disability-sensorineural hearing loss-epilepsy-abnormal muscle tone syndrome"""
"""Megalencephaly-severe kyphoscoliosis-overgrowth syndrome"""
"""Progressive spondyloepimetaphyseal dysplasia-short stature-short fourth metatarsals-intellectual disability syndrome"""
"""Spinocerebellar ataxia type 42"""
"""Ataxia-oculomotor apraxia type 4"""
"""X-linked intellectual disability-cerebellar hypoplasia-spondylo-epiphyseal dysplasia syndrome"""
"""Incontinentia pigmenti"""
"""Spastic paraplegia-severe developmental delay-epilepsy syndrome"""
"""Basel-Vanagaite-Smirin-Yosef syndrome"""
"""Autosomal recessive spastic paraplegia type 77"""
"""Macrocephaly-intellectual disability-left ventricular non compaction syndrome"""
"""Seizures-scoliosis-macrocephaly syndrome"""
"""Joubert syndrome"""
"""Micrognathia-recurrent infections-behavioral abnormalities-mild intellectual disability syndrome"""
"""X-linked female restricted facial dysmorphism-short stature-choanal atresia-intellectual disability"""
"""Global developmental delay-visual anomalies-progressive cerebellar atrophy-truncal hypotonia syndrome"""
"""Congenital cataracts-facial dysmorphism-neuropathy syndrome"""
"""TELO2-related intellectual disability-neurodevelopmental disorder"""
"""RERE-related neurodevelopmental syndrome"""
"""Early-onset progressive diffuse brain atrophy-microcephaly-muscle weakness-optic atrophy syndrome"""
"""Kyphoscoliosis-lateral tongue atrophy-hereditary spastic paraplegia syndrome"""
"""Aicardi syndrome"""
"""Noonan syndrome with multiple lentigines"""
"""Brain malformations-musculoskeletal abnormalities-facial dysmorphism-intellectual disability syndrome"""
"""Microcephaly-corpus callosum and cerebellar vermis hypoplasia-facial dysmorphism-intellectual disability syndrom"""
"""Larsen syndrome"""
"""CDKL5-deficiency disorder"""
"""Craniolenticulosutural dysplasia"""
"""Duane anomaly-myopathy-scoliosis syndrome"""
"""Aicardi-Goutières syndrome"""
"""Braddock syndrome"""
"""Corpus callosum agenesis-intellectual disability-coloboma-micrognathia syndrome"""
"""Dystonia-parkinsonism-hypermanganesemia syndrome"""
"""NKX6-2-related autosomal recessive hypomyelinating leukodystrophy"""
"""Non-specific syndromic intellectual disability"""
"""Lamb-Shaffer syndrome"""
"""Oculocerebrorenal syndrome of Lowe"""
"""B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome"""
"""Myopathic Ehlers-Danlos syndrome"""
"""Classical-like Ehlers-Danlos syndrome type 2"""
"""Gnathodiaphyseal dysplasia"""
"""Oculocerebrodental syndrome"""
"""Marfan syndrome"""
"""Marinesco-Sjögren syndrome"""
"""Marshall-Smith syndrome"""
"""Atelosteogenesis type II"""
"""Combined oxidative phosphorylation defect type 39"""
"""22q11.2 deletion syndrome"""
"""Microphthalmia, Lenz type"""
"""Mucopolysaccharidosis type 1"""
"""Alexander disease"""
"""Mucopolysaccharidosis type 3"""
"""Mucopolysaccharidosis type 4"""
"""Mucopolysaccharidosis type 7"""
"""Allan-Herndon-Dudley syndrome"""
"""Congenital myasthenic syndrome"""
"""Laing early-onset distal myopathy"""
"""Centronuclear myopathy"""
"""Central core disease"""
"""Multiminicore myopathy"""
"""Loeys-Dietz syndrome"""
"""Alpha-mannosidosis"""
"""Bethlem myopathy"""
"""Alpha-sarcoglycan-related  limb-girdle muscular dystrophy R3"""
"""Diastrophic dysplasia"""
"""Acrocapitofemoral dysplasia"""
"""Neurofibromatosis type 1"""
"""Alström syndrome"""
"""Hereditary neuropathy with liability to pressure palsies"""
"""Giant axonal neuropathy"""
"""Noonan syndrome"""
"""Norrie disease"""
"""Multiple endocrine neoplasia type 2"""
"""Carpenter syndrome"""
"""Osteogenesis imperfecta"""
"""3C syndrome"""
"""Proximal spinal muscular atrophy"""
"""Pelizaeus-Merzbacher disease"""
"""Pseudoachondroplasia"""
"""B4GALT7-related spondylodysplastic Ehlers-Danlos syndrome"""
"""Pseudoxanthoma elasticum"""
"""Congenital muscular dystrophy, Ullrich type"""
"""Pycnodysostosis"""
"""Trichorhinophalangeal syndrome type 1 and 3"""
"""Lujan-Fryns syndrome"""
"""Rett syndrome"""
"""Developmental malformations-deafness-dystonia syndrome"""
"""PMM2-CDG"""
"""ALG6-CDG"""
"""ALG12-CDG"""
"""ALG1-CDG"""
"""MGAT2-CDG"""
"""MOGS-CDG"""
"""Saethre-Chotzen syndrome"""
"""DOORS syndrome"""
"""Schwartz-Jampel syndrome"""
"""Seckel syndrome"""
"""Sialidosis type 1"""
"""Sjögren-Larsson syndrome"""
"""Smith-Lemli-Opitz syndrome"""
"""Smith-Magenis syndrome"""
"""Sotos syndrome"""
"""Stickler syndrome"""
"""Fanconi anemia"""
"""Camptodactyly-tall stature-scoliosis-hearing loss syndrome"""
"""Spondylometaphyseal dysplasia-cone-rod dystrophy syndrome"""
"""Pseudodiastrophic dysplasia"""
"""X-linked intellectual disability, Abidi type"""
"""BRESEK syndrome"""
"""X-linked intellectual disability, Siderius type"""
"""X-linked intellectual disability, Cabezas type"""
"""X-linked intellectual disability-hypogammaglobulinemia-progressive neurological deterioration syndrome"""
"""Fried syndrome"""
"""DPAGT1-CDG"""
"""POMT1-related  limb-girdle muscular dystrophy R11"""
"""Posterior column ataxia-retinitis pigmentosa syndrome"""
"""Autosomal recessive ataxia, Beauce type"""
"""WAGR syndrome"""
"""Waardenburg syndrome type 1"""
"""Cockayne syndrome type 2"""
"""Autosomal dominant cutis laxa"""
"""Brittle cornea syndrome"""
"""Williams syndrome"""
"""Otopalatodigital syndrome type 2"""
"""Familial thoracic aortic aneurysm and aortic dissection"""
"""Aase-Smith syndrome"""
"""Aspartylglucosaminuria"""
"""Hypocalcemic vitamin D-resistant rickets"""
"""Spondyloepiphyseal dysplasia tarda"""
"""Brachyolmia, Maroteaux type"""
"""Autosomal dominant brachyolmia"""
"""Multiple epiphyseal dysplasia type 4"""
"""Spondylometaphyseal dysplasia, Kozlowski type"""
"""Spondylometaphyseal dysplasia, 'corner fracture' type"""
"""Spondylometaphyseal dysplasia, Schmidt type"""
"""SPONASTRIME dysplasia"""
"""Spondyloepimetaphyseal dysplasia with joint laxity"""
"""Spondyloepimetaphyseal dysplasia with multiple dislocations"""
"""Brachydactyly type A1"""
"""Hurler syndrome"""
"""X-linked intellectual disability, Hedera type"""
"""Spondyloepiphyseal dysplasia congenita"""
"""Friedreich ataxia"""
"""Hajdu-Cheney syndrome"""
"""Congenital adrenal hyperplasia due to cytochrome P450 oxidoreductase deficiency"""
"""Acro-renal-mandibular syndrome"""
"""Ataxia with vitamin E deficiency"""
"""Koolen-De Vries syndrome"""
"""Acromesomelic dysplasia, Hunter-Thompson type"""
"""Rigid spine syndrome"""
"""Robinow syndrome"""
"""Prader-Willi syndrome due to paternal 15q11q13 deletion"""
"""Primary dystonia, DYT4 type"""
"""Autosomal dominant Emery-Dreifuss muscular dystrophy"""
"""Autosomal recessive Emery-Dreifuss muscular dystrophy"""
"""X-linked Emery-Dreifuss muscular dystrophy"""
"""Periventricular nodular heterotopia"""
"""Duchenne muscular dystrophy"""
"""Postsynaptic congenital myasthenic syndromes"""
"""Presynaptic congenital myasthenic syndromes"""
"""Spastic paraplegia type 7"""
"""X-linked Charcot-Marie-Tooth disease type 5"""
"""Fetal akinesia deformation sequence"""
"""Autosomal dominant Charcot-Marie-Tooth disease type 2A2"""
"""Charcot-Marie-Tooth disease type 4A"""
"""Charcot-Marie-Tooth disease type 4C"""
"""Charcot-Marie-Tooth disease type 4D"""
"""Charcot-Marie-Tooth disease type 4G"""
"""Charcot-Marie-Tooth disease type 4B2"""
