Disease Name
"""Early-onset epileptic encephalopathy-cortical blindness-intellectual disability-facial dysmorphism syndrome"""
"""AHDC1-related intellectual disability-obstructive sleep apnea-mild dysmorphism syndrome"""
"""Bietti crystalline dystrophy"""
"""X-linked adrenoleukodystrophy"""
"""Progressive encephalopathy with leukodystrophy due to DECR deficiency"""
"""Neonatal adrenoleukodystrophy"""
"""Familial colorectal cancer Type X"""
"""Combined oxidative phosphorylation defect type 23"""
"""Autosomal dominant intellectual disability-craniofacial anomalies-cardiac defects syndrome"""
"""X-linked intellectual disability-hypotonia-movement disorder syndrome"""
"""Microcephaly-corpus callosum hypoplasia-intellectual disability-facial dysmorphism syndrome"""
"""Microcephaly-intellectual disability-sensorineural hearing loss-epilepsy-abnormal muscle tone syndrome"""
"""Incontinentia pigmenti"""
"""VPS11-related autosomal recessive hypomyelinating leukodystrophy"""
"""Autosomal recessive spastic paraplegia type 74"""
"""White-Sutton syndrome"""
"""Kallmann syndrome"""
"""Global developmental delay-visual anomalies-progressive cerebellar atrophy-truncal hypotonia syndrome"""
"""Krabbe disease"""
"""TELO2-related intellectual disability-neurodevelopmental disorder"""
"""RERE-related neurodevelopmental syndrome"""
"""Congenital labioscrotal agenesis-cerebellar malformation-corneal dystrophy-facial dysmorphism syndrome"""
"""Brain malformations-musculoskeletal abnormalities-facial dysmorphism-intellectual disability syndrome"""
"""Duane anomaly-myopathy-scoliosis syndrome"""
"""Metachromatic leukodystrophy"""
"""Mohr-Tranebjaerg syndrome"""
"""Non-specific syndromic intellectual disability"""
"""Neurodevelopmental delay-seizures-ophthalmic anomalies-osteopenia-cerebellar atrophy syndrome"""
"""Albers-Schönberg osteopetrosis"""
"""Lamb-Shaffer syndrome"""
"""X-linked recessive ocular albinism"""
"""Optic atrophy-ataxia-peripheral neuropathy-global developmental delay syndrome"""
"""Marfan syndrome"""
"""Marshall syndrome"""
"""Congenital microcoria"""
"""Microphthalmia, Lenz type"""
"""Moebius syndrome"""
"""Mucolipidosis type III"""
"""Mucopolysaccharidosis type 1"""
"""Mucopolysaccharidosis type 6"""
"""Multiple sulfatase deficiency"""
"""Muscle-eye-brain disease"""
"""Homocystinuria without methylmalonic aciduria"""
"""Nance-Horan syndrome"""
"""Neurofibromatosis type 1"""
"""LCAT deficiency"""
"""Osteogenesis imperfecta"""
"""Autosomal recessive malignant osteopetrosis"""
"""Autosomal dominant optic atrophy and cataract"""
"""3-methylglutaconic aciduria type 3"""
"""Pelizaeus-Merzbacher disease"""
"""Leigh syndrome with cardiomyopathy"""
"""Peters plus syndrome"""
"""Chylomicron retention disease"""
"""Prolidase deficiency"""
"""Progressive bifocal chorioretinal atrophy"""
"""Bradyopsia"""
"""Central areolar choroidal dystrophy"""
"""Oguchi disease"""
"""Pseudoxanthoma elasticum"""
"""MORM syndrome"""
"""Infantile Refsum disease"""
"""Refsum disease"""
"""Retinitis pigmentosa"""
"""Alpha-N-acetylgalactosaminidase deficiency type 1"""
"""Methylmalonic acidemia with homocystinuria, type cblC"""
"""Fish-eye disease"""
"""DPM1-CDG"""
"""3-phosphoglycerate dehydrogenase deficiency, infantile/juvenile form"""
"""Hermansky-Pudlak syndrome"""
"""Oculocutaneous albinism type 1A"""
"""Oculocutaneous albinism type 1B"""
"""Brooke-Spiegler syndrome"""
"""Schwartz-Jampel syndrome"""
"""Sialidosis type 1"""
"""Stickler syndrome"""
"""Leukoencephalopathy-spondyloepimetaphyseal dysplasia syndrome"""
"""Fanconi anemia"""
"""Tay-Sachs disease"""
"""Spondylometaphyseal dysplasia-cone-rod dystrophy syndrome"""
"""AGel amyloidosis"""
"""Treacher-Collins syndrome"""
"""Triple A syndrome"""
"""Apert syndrome"""
"""Usher syndrome"""
"""Autosomal recessive non-syndromic intellectual disability"""
"""Anterior segment developmental anomaly"""
"""WAGR syndrome"""
"""Cockayne syndrome type 2"""
"""Williams syndrome"""
"""Cerebrotendinous xanthomatosis"""
"""DK1-CDG"""
"""Zellweger syndrome"""
"""Tubulointerstitial nephritis and uveitis syndrome"""
"""Ablepharon macrostomia syndrome"""
"""Spondylometaphyseal dysplasia, 'corner fracture' type"""
"""D-glyceric aciduria"""
"""Acro-renal-ocular syndrome"""
"""Ataxia with vitamin E deficiency"""
"""Riboflavin transporter deficiency"""
"""Autosomal dominant optic atrophy, classic form"""
"""Granular corneal dystrophy type I"""
"""Granular corneal dystrophy type II"""
"""Juvenile glaucoma"""
"""Turcot syndrome with polyposis"""
