Disease Name
"""Adult-onset multiple mitochondrial DNA deletion syndrome due to DGUOK deficiency"""
"""DNM1L-related encephalopathy due to mitochondrial and peroxisomal fission defect"""
"""Fallot complex-intellectual disability-growth delay syndrome"""
"""Trichothiodystrophy"""
"""Toriello-Lacassie-Droste syndrome"""
"""Arterial tortuosity syndrome"""
"""CHIME syndrome"""
"""Infantile neuroaxonal dystrophy"""
"""Desmosterolosis"""
"""Spectrin-associated autosomal recessive cerebellar ataxia"""
"""Autism spectrum disorder due to AUTS2 deficiency"""
"""Oculocutaneous albinism type 1"""
"""GM1 gangliosidosis"""
"""Gaucher disease"""
"""Autosomal recessive cutis laxa type 2A"""
"""Autosomal recessive cutis laxa type 2, classic type"""
"""Intellectual disability-strabismus syndrome"""
"""CTCF-related neurodevelopmental disorder"""
"""Severe intellectual disability-poor language-strabismus-grimacing face-long fingers syndrome"""
"""17q21.31 microdeletion syndrome"""
"""Koolen-De Vries syndrome due to a point mutation"""
"""Intellectual disability-seizures-hypophosphatasia-ophthalmic-skeletal anomalies syndrome"""
"""Intellectual disability-hyperkinetic movement-truncal ataxia syndrome"""
"""Severe motor and intellectual disabilities-sensorineural deafness-dystonia syndrome"""
"""Ataxia-intellectual disability-oculomotor apraxia-cerebellar cysts syndrome"""
"""SSR4-CDG"""
"""Congenital muscular dystrophy with cerebellar involvement"""
"""Congenital muscular dystrophy with intellectual disability"""
"""Hypotonia-speech impairment-severe cognitive delay syndrome"""
"""Gorlin syndrome"""
"""Severe intellectual disability-short stature-behavioral abnormalities-facial dysmorphism syndrome"""
"""Frontorhiny"""
"""Severe intellectual disability-progressive postnatal microcephaly-midline stereotypic hand movements syndrome"""
"""Intellectual disability-obesity-prognathism-eye and skin anomalies syndrome"""
"""Optic atrophy-intellectual disability syndrome"""
"""Intellectual disability-facial dysmorphism syndrome due to SETD5 haploinsufficiency"""
"""Pontocerebellar hypoplasia type 10"""
"""AHDC1-related intellectual disability-obstructive sleep apnea-mild dysmorphism syndrome"""
"""PHACE syndrome"""
"""Severe intellectual disability-hypotonia-strabismus-coarse face-planovalgus syndrome"""
"""Pseudoxanthoma elasticum-like skin manifestations with retinitis pigmentosa"""
"""Neonatal adrenoleukodystrophy"""
"""Cerebellar-facial-dental syndrome"""
"""Symptomatic form of fragile X syndrome in female carriers"""
"""Congenital insensitivity to pain with severe intellectual disability"""
"""Autosomal dominant intellectual disability-craniofacial anomalies-cardiac defects syndrome"""
"""X-linked intellectual disability-short stature-overweight syndrome"""
"""Intellectual disability-macrocephaly-hypotonia-behavioral abnormalities syndrome"""
"""Progressive spondyloepimetaphyseal dysplasia-short stature-short fourth metatarsals-intellectual disability syndrome"""
"""Macrocephaly-intellectual disability-neurodevelopmental disorder-small thorax syndrome"""
"""Spinocerebellar ataxia type 42"""
"""Incontinentia pigmenti"""
"""Short stature-brachydactyly-obesity-global developmental delay syndrome"""
"""Basel-Vanagaite-Smirin-Yosef syndrome"""
"""Char syndrome"""
"""Severe intellectual disability-corpus callosum agenesis-facial dysmorphism-cerebellar ataxia syndrome"""
"""Autosomal recessive spastic paraplegia type 77"""
"""Macrocephaly-intellectual disability-left ventricular non compaction syndrome"""
"""White-Sutton syndrome"""
"""SLC39A8-CDG"""
"""Joubert syndrome"""
"""Micrognathia-recurrent infections-behavioral abnormalities-mild intellectual disability syndrome"""
"""X-linked female restricted facial dysmorphism-short stature-choanal atresia-intellectual disability"""
"""Global developmental delay-visual anomalies-progressive cerebellar atrophy-truncal hypotonia syndrome"""
"""X-linked intellectual disability-global development delay-facial dysmorphism-sacral caudal remnant syndrome"""
"""Congenital cataracts-facial dysmorphism-neuropathy syndrome"""
"""RERE-related neurodevelopmental syndrome"""
"""Congenital labioscrotal agenesis-cerebellar malformation-corneal dystrophy-facial dysmorphism syndrome"""
"""Tall stature-intellectual disability-renal anomalies syndrome"""
"""Brain malformations-musculoskeletal abnormalities-facial dysmorphism-intellectual disability syndrome"""
"""Branchiogenic deafness syndrome"""
"""Duane anomaly-myopathy-scoliosis syndrome"""
"""Autosomal recessive spastic paraplegia type 78"""
"""Alagille syndrome"""
"""NKX6-2-related autosomal recessive hypomyelinating leukodystrophy"""
"""Non-specific syndromic intellectual disability"""
"""Lamb-Shaffer syndrome"""
"""Oculocerebrorenal syndrome of Lowe"""
"""Classical-like Ehlers-Danlos syndrome type 2"""
"""X-linked recessive ocular albinism"""
"""Oculocutaneous albinism"""
"""Marinesco-Sjögren syndrome"""
"""Marshall syndrome"""
"""22q11.2 deletion syndrome"""
"""Moebius syndrome"""
"""Mucolipidosis type IV"""
"""Muscle-eye-brain disease"""
"""Multiminicore myopathy"""
"""Nance-Horan syndrome"""
"""Spinocerebellar ataxia with axonal neuropathy type 2"""
"""Noonan syndrome"""
"""Peters anomaly"""
"""Classic glucose transporter type 1 deficiency syndrome"""
"""Visceral neuropathy-brain anomalies-facial dysmorphism-developmental delay syndrome"""
"""Oguchi disease"""
"""Pycnodysostosis"""
"""Gaucher disease type 2"""
"""Gaucher disease type 3"""
"""Pyruvate dehydrogenase E2 deficiency"""
"""Alpha-N-acetylgalactosaminidase deficiency type 1"""
"""Alpha-N-acetylgalactosaminidase deficiency type 3"""
"""PMM2-CDG"""
"""ALG6-CDG"""
"""DPM1-CDG"""
"""ALG12-CDG"""
"""ALG1-CDG"""
"""Saethre-Chotzen syndrome"""
"""Hermansky-Pudlak syndrome"""
"""Oculocutaneous albinism type 3"""
"""Oculocutaneous albinism type 1B"""
"""Pseudohypoparathyroidism type 1A"""
"""DOORS syndrome"""
"""Schizencephaly"""
"""Schwartz-Jampel syndrome"""
"""Smith-Lemli-Opitz syndrome"""
"""Smith-Magenis syndrome"""
"""Sotos syndrome"""
"""Stickler syndrome"""
"""Antley-Bixler syndrome"""
"""Fanconi anemia"""
"""Spondylometaphyseal dysplasia-cone-rod dystrophy syndrome"""
"""X-linked intellectual disability, Armfield type"""
"""Christianson syndrome"""
"""KDM5C-related syndromic X-linked intellectual disability"""
"""X-linked intellectual disability, Stocco Dos Santos type"""
"""X-linked intellectual disability, Shrimpton type"""
"""Townes-Brocks syndrome"""
"""Treacher-Collins syndrome"""
"""DPAGT1-CDG"""
"""Alport syndrome-intellectual disability-midface hypoplasia-elliptocytosis syndrome"""
"""Apert syndrome"""
"""S-adenosylhomocysteine hydrolase deficiency"""
"""Anterior segment developmental anomaly"""
"""Neurodegeneration due to 3-hydroxyisobutyryl-CoA hydrolase deficiency"""
"""Autosomal recessive ataxia, Beauce type"""
"""Waardenburg syndrome type 1"""
"""Deafness with labyrinthine aplasia, microtia, and microdontia"""
"""Cockayne syndrome type 2"""
"""Autosomal dominant cutis laxa"""
"""Autosomal recessive cutis laxa type 2"""
"""Williams syndrome"""
"""Fragile X syndrome"""
"""Xeroderma pigmentosum"""
"""DK1-CDG"""
"""Congenital ptosis"""
"""Marcus-Gunn syndrome"""
"""Persistent hyperplastic primary vitreous"""
"""Aarskog-Scott syndrome"""
"""Aase-Smith syndrome"""
"""Spondylometaphyseal dysplasia, 'corner fracture' type"""
"""Pelviscapular dysplasia"""
"""Spondyloepimetaphyseal dysplasia with multiple dislocations"""
"""Juvenile sialidosis type 2"""
"""Congenital sialidosis type 2"""
"""FG syndrome type 1"""
"""X-linked intellectual disability, Porteous type"""
"""X-linked intellectual disability, Sutherland-Haan type"""
"""Acro-renal-ocular syndrome"""
"""Koolen-De Vries syndrome"""
"""Adams-Oliver syndrome"""
"""Spinocerebellar ataxia type 27"""
"""Prader-Willi syndrome due to paternal 15q11q13 deletion"""
"""Neutral lipid storage disease with ichthyosis"""
"""Myotonia fluctuans"""
"""Haddad syndrome"""
