Disease Name
"""Hypogonadotropic hypogonadism-severe microcephaly-sensorineural hearing loss-dysmorphism syndrome"""
"""Progeria-short stature-pigmented nevi syndrome"""
"""Mitochondrial neurogastrointestinal encephalomyopathy"""
"""Hereditary orotic aciduria"""
"""Dystrophic epidermolysis bullosa"""
"""Pancreatic colipase deficiency"""
"""Tangier disease"""
"""Glutathione synthetase deficiency"""
"""Dehydrated hereditary stomatocytosis"""
"""Overhydrated hereditary stomatocytosis"""
"""Stormorken-Sjaastad-Langslet syndrome"""
"""Fabry disease"""
"""Sweet syndrome"""
"""Congenital factor II deficiency"""
"""Autoimmune lymphoproliferative syndrome"""
"""Generalized juvenile polyposis/juvenile polyposis coli"""
"""Severe combined immunodeficiency due to complete RAG1/2 deficiency"""
"""Congenital amegakaryocytic thrombocytopenia"""
"""Hoyeraal-Hreidarsson syndrome"""
"""Waldenström macroglobulinemia"""
"""Farber disease"""
"""Reticular dysgenesis"""
"""Trichothiodystrophy"""
"""Glutamate-cysteine ligase deficiency"""
"""Wolfram syndrome"""
"""Gaucher disease"""
"""Gitelman syndrome"""
"""Imerslund-Gräsbeck syndrome"""
"""Immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome"""
"""Glycogen storage disease due to muscle phosphofructokinase deficiency"""
"""Omenn syndrome"""
"""Autoimmune enteropathy and endocrinopathy-susceptibility to chronic infections syndrome"""
"""Hypophosphatasia"""
"""Combined immunodeficiency-enteropathy spectrum"""
"""Non-progressive predominantly posterior cavitating leukoencephalopathy with peripheral neuropathy"""
"""Isolated sedoheptulokinase deficiency"""
"""PGM3-CDG"""
"""Autoimmune hemolytic anemia-autoimmune thrombocytopenia-primary immunodeficiency syndrome"""
"""Hereditary persistence of fetal hemoglobin-beta-thalassemia syndrome"""
"""Lysinuric protein intolerance"""
"""Autosomal dominant severe congenital neutropenia"""
"""Aceruloplasminemia"""
"""Thiamine-responsive megaloblastic anemia syndrome"""
"""Leigh syndrome"""
"""Lesch-Nyhan syndrome"""
"""Formiminoglutamic aciduria"""
"""Albers-Schönberg osteopetrosis"""
"""Oculocerebrorenal syndrome of Lowe"""
"""Familial hemophagocytic lymphohistiocytosis"""
"""Thrombotic thrombocytopenic purpura"""
"""Cold agglutinin disease"""
"""Glycogen storage disease due to aldolase A deficiency"""
"""Immunodeficiency by defective expression of MHC class II"""
"""Muckle-Wells syndrome"""
"""Hereditary sensory and autonomic neuropathy type 4"""
"""Nijmegen breakage syndrome"""
"""LCAT deficiency"""
"""Nephronophthisis"""
"""Dilated cardiomyopathy with ataxia"""
"""Autosomal recessive malignant osteopetrosis"""
"""Thrombocytopenia with congenital dyserythropoietic anemia"""
"""Leigh syndrome with cardiomyopathy"""
"""Rh deficiency syndrome"""
"""Glycogen storage disease due to phosphoglycerate kinase 1 deficiency"""
"""Wolman disease"""
"""X-linked sideroblastic anemia"""
"""Purine nucleoside phosphorylase deficiency"""
"""Hemolytic anemia due to red cell pyruvate kinase deficiency"""
"""Familial long QT syndrome"""
"""Gaucher disease type 1"""
"""Gaucher disease type 3"""
"""Majeed syndrome"""
"""Hereditary hemorrhagic telangiectasia"""
"""Pyridoxal phosphate-responsive seizures"""
"""Hepatic veno-occlusive disease-immunodeficiency syndrome"""
"""Glycogen storage disease due to liver and muscle phosphorylase kinase deficiency"""
"""Hereditary coproporphyria"""
"""Congenital erythropoietic porphyria"""
"""Autosomal erythropoietic protoporphyria"""
"""Methylmalonic acidemia with homocystinuria, type cblC"""
"""Methylmalonic acidemia with homocystinuria type cblF"""
"""Vitamin B12-unresponsive methylmalonic acidemia type mut-"""
"""ALG8-CDG"""
"""3-phosphoglycerate dehydrogenase deficiency, infantile/juvenile form"""
"""Autosomal dominant generalized epidermolysis bullosa simplex, severe form"""
"""Intermediate generalized junctional epidermolysis bullosa"""
"""Severe generalized junctional epidermolysis bullosa"""
"""Junctional epidermolysis bullosa inversa"""
"""Late-onset junctional epidermolysis bullosa"""
"""Autosomal recessive generalized dystrophic epidermolysis bullosa, severe form"""
"""Recessive dystrophic epidermolysis bullosa inversa"""
"""Localized dystrophic epidermolysis bullosa, pretibial form"""
"""Self-improving dystrophic epidermolysis bullosa"""
"""Porphyria variegata"""
"""Sarcoidosis"""
"""Mixed connective tissue disease"""
"""Shwachman-Diamond syndrome"""
"""Hereditary spherocytosis"""
"""Thymic aplasia"""
"""Fanconi anemia"""
"""Senior-Boichis syndrome"""
"""Alpha-thalassemia"""
"""Alpha-thalassemia-X-linked intellectual disability syndrome"""
"""Beta-thalassemia"""
"""Rheumatoid factor-negative polyarticular juvenile idiopathic arthritis"""
"""Hereditary amyloidosis with primary renal involvement"""
"""ATTRV122I amyloidosis"""
"""DPAGT1-CDG"""
"""Autosomal recessive generalized dystrophic epidermolysis bullosa, intermediate form"""
"""Autosomal dominant hypophosphatemic rickets"""
"""Autoimmune hemolytic anemia, warm type"""
"""Paroxysmal cold hemoglobinuria"""
"""Mixed-type autoimmune hemolytic anemia"""
"""Drug-induced autoimmune hemolytic anemia"""
"""Familial pseudohyperkalemia"""
"""Hereditary folate malabsorption"""
"""Wilson disease"""
"""Jervell and Lange-Nielsen syndrome"""
"""Combined immunodeficiency due to ZAP70 deficiency"""
"""Tubulointerstitial nephritis and uveitis syndrome"""
"""Acatalasemia"""
"""Spondylometaphyseal dysplasia, 'corner fracture' type"""
"""Autosomal dominant Kenny-Caffey syndrome"""
"""Primary hyperoxaluria type 1"""
"""Hepatoerythropoietic porphyria"""
"""Autoimmune hemolytic anemia"""
"""Autosomal dominant optic atrophy, classic form"""
"""Congenital dyserythropoietic anemia type III"""
"""Leukocyte adhesion deficiency type II"""
