Disease Name
"""Weill-Marchesani syndrome"""
"""Wiedemann-Rautenstrauch syndrome"""
"""Autosomal recessive cutis laxa type 2A"""
"""Autosomal recessive cutis laxa type 2, classic type"""
"""Severe early-childhood-onset retinal dystrophy"""
"""Intellectual disability-seizures-hypophosphatasia-ophthalmic-skeletal anomalies syndrome"""
"""Intellectual disability-hyperkinetic movement-truncal ataxia syndrome"""
"""Developmental delay-facial dysmorphism syndrome due to MED13L deficiency"""
"""Ataxia-intellectual disability-oculomotor apraxia-cerebellar cysts syndrome"""
"""XYLT1-CDG"""
"""Congenital muscular dystrophy with cerebellar involvement"""
"""Congenital muscular dystrophy with intellectual disability"""
"""Classic homocystinuria"""
"""Joubert syndrome with Jeune asphyxiating thoracic dystrophy"""
"""Optic atrophy-intellectual disability syndrome"""
"""Intellectual disability-facial dysmorphism syndrome due to SETD5 haploinsufficiency"""
"""Severe phosphoribosylpyrophosphate synthetase superactivity"""
"""Gyrate atrophy of choroid and retina"""
"""Autosomal dominant myopia-midfacial retrusion-sensorineural hearing loss-rhizomelic dysplasia syndrome"""
"""Tremor-ataxia-central hypomyelination syndrome"""
"""Megalencephaly-severe kyphoscoliosis-overgrowth syndrome"""
"""X-linked intellectual disability-cerebellar hypoplasia-spondylo-epiphyseal dysplasia syndrome"""
"""Spastic paraplegia-severe developmental delay-epilepsy syndrome"""
"""Char syndrome"""
"""Macrocephaly-intellectual disability-left ventricular non compaction syndrome"""
"""White-Sutton syndrome"""
"""X-linked female restricted facial dysmorphism-short stature-choanal atresia-intellectual disability"""
"""Global developmental delay-visual anomalies-progressive cerebellar atrophy-truncal hypotonia syndrome"""
"""Kniest dysplasia"""
"""Achromatopsia"""
"""RERE-related neurodevelopmental syndrome"""
"""Long chain 3-hydroxyacyl-CoA dehydrogenase deficiency"""
"""Brain malformations-musculoskeletal abnormalities-facial dysmorphism-intellectual disability syndrome"""
"""Microcephaly-facial dysmorphism-ocular anomalies-multiple congenital anomalies syndrome"""
"""Neurodevelopmental delay-seizures-ophthalmic anomalies-osteopenia-cerebellar atrophy syndrome"""
"""B3GALT6-related spondylodysplastic Ehlers-Danlos syndrome"""
"""Myopathic Ehlers-Danlos syndrome"""
"""Classical-like Ehlers-Danlos syndrome type 2"""
"""X-linked recessive ocular albinism"""
"""Marfan syndrome"""
"""Marshall syndrome"""
"""Mucopolysaccharidosis type 3"""
"""Muscle-eye-brain disease"""
"""Neurofibromatosis type 1"""
"""Retinal capillary malformation"""
"""Growth delay due to insulin-like growth factor type 1 deficiency"""
"""Progressive bifocal chorioretinal atrophy"""
"""Oguchi disease"""
"""Pseudoxanthoma elasticum"""
"""PMM2-CDG"""
"""B4GALT1-CDG"""
"""Hermansky-Pudlak syndrome"""
"""DOORS syndrome"""
"""Schwartz-Jampel syndrome"""
"""Sjögren-Larsson syndrome"""
"""Smith-Magenis syndrome"""
"""Sotos syndrome"""
"""Stickler syndrome"""
"""Encephalopathy due to sulfite oxidase deficiency"""
"""Alpha-thalassemia-X-linked intellectual disability syndrome"""
"""Spondylo-ocular syndrome"""
"""Deafness-intellectual disability syndrome, Martin-Probst type"""
"""Alport syndrome-intellectual disability-midface hypoplasia-elliptocytosis syndrome"""
"""Usher syndrome"""
"""Autosomal recessive cutis laxa type 2"""
"""Brittle cornea syndrome"""
"""Williams syndrome"""
"""Stickler syndrome type 1"""
"""Stickler syndrome type 2"""
"""Congenital ptosis"""
"""Ablepharon macrostomia syndrome"""
"""Achondrogenesis type 2"""
"""Spondylometaphyseal dysplasia, 'corner fracture' type"""
"""Spondylometaphyseal dysplasia, Schmidt type"""
"""Spondyloepimetaphyseal dysplasia congenita, Strudwick type"""
"""Spondyloepiphyseal dysplasia congenita"""
"""Acrocraniofacial dysostosis"""
"""Hajdu-Cheney syndrome"""
"""Bohring-Opitz syndrome"""
"""Lattice corneal dystrophy type I"""
"""Juvenile glaucoma"""
